Project:,Preeti_MushroomAdhesion,,,
,146,13.512,4.7411,179.3
,147,13.4629,4.7411,179.3
,148,13.4233,4.741,179.4
,149,13.2986,4.741,179.4
,150,12.9874,4.7408,179.5
,151,12.6818,4.7406,179.5
,152,12.4843,4.7405,179.6
,153,11.7276,4.74,179.6
,154,10.9387,4.7396,179.7
,155,10.5174,4.7393,179.7
,156,10.4423,4.7393,179.8
,157,10.4654,4.7393,179.8
,158,10.5168,4.7393,179.9
,159,10.6731,4.7394,179.9
,160,11.1655,4.7397,180
,161,12.2736,4.7404,180
,162,13.6442,4.7412,180.1
,163,14.4458,4.7416,180.1
,164,13.8083,4.7413,180.2
,165,13.4704,4.7411,180.2
,166,13.4142,4.741,180.3
,167,13.3869,4.741,180.3
,168,13.3401,4.741,180.4
,169,13.2343,4.7409,180.4
,170,12.9388,4.7408,180.5
,171,12.6629,4.7406,180.5
,172,12.4886,4.7405,180.6
,173,11.7139,4.74,180.6
,174,10.89,4.7395,180.7
,175,10.4225,4.7393,180.7
,176,10.3345,4.7392,180.8
,177,10.3525,4.7392,180.8
,178,10.4079,4.7393,180.9
,179,10.5658,4.7394,180.9
,180,11.0709,4.7397,181
,181,12.2057,4.7403,181
,182,13.617,4.7412,181.1
,183,14.4592,4.7417,181.1
,184,13.7889,4.7413,181.2
,185,13.3973,4.741,181.2
,186,13.3349,4.741,181.3
,187,13.3074,4.741,181.3
,188,13.2692,4.741,181.4
,189,13.1639,4.7409,181.4
,190,12.8822,4.7407,181.5
,191,12.6427,4.7406,181.5
,192,12.5414,4.7405,181.6
,193,11.7681,4.7401,181.6
,194,10.8785,4.7395,181.7
,195,10.3857,4.7393,181.7
,196,10.2843,4.7392,181.8
,197,10.2932,4.7392,181.8
,198,10.343,4.7392,181.9
,199,10.5009,4.7393,181.9
,200,11.0082,4.7396,182
,201,12.1516,4.7403,182
,202,13.5855,4.7411,182.1
,203,14.408,4.7416,182.1
,204,13.7239,4.7412,182.2
,205,13.3141,4.741,182.2
,206,13.2214,4.7409,182.3
,207,13.1771,4.7409,182.3
,208,13.1488,4.7409,182.4
,209,13.0495,4.7408,182.4
,210,12.7965,4.7407,182.5
,211,12.5997,4.7406,182.5
,212,12.5779,4.7405,182.6
,213,11.8315,4.7401,182.6
,214,10.9155,4.7396,182.7
,215,10.3708,4.7392,182.7
,216,10.2276,4.7392,182.8
,217,10.2277,4.7392,182.8
,218,10.2824,4.7392,182.9
,219,10.4341,4.7393,182.9
,220,10.9501,4.7396,183
,221,12.1146,4.7403,183
,222,13.569,4.7411,183.1
,223,14.4025,4.7416,183.1
,224,13.6681,4.7412,183.2
,225,13.2539,4.7409,183.2
,226,13.163,4.7409,183.3
,227,13.1152,4.7409,183.3
,228,13.0864,4.7408,183.4
,229,13.0023,4.7408,183.4
,230,12.7554,4.7406,183.5
,231,12.5828,4.7405,183.5
,232,12.6154,4.7406,183.6
,233,11.8721,4.7401,183.6
,234,10.9122,4.7396,183.7
,235,10.3296,4.7392,183.7
,236,10.1625,4.7391,183.8
,237,10.1552,4.7391,183.8
,238,10.2061,4.7391,183.9
,239,10.373,4.7392,183.9
,240,10.8876,4.7395,184
,241,12.0629,4.7402,184
,242,13.5275,4.7411,184.1
,243,14.3812,4.7416,184.1
,244,13.6523,4.7412,184.2
,245,13.2038,4.7409,184.2
,246,13.0867,4.7408,184.3
,247,13.0174,4.7408,184.3
,248,13.006,4.7408,184.4
,249,12.936,4.7408,184.4
,250,12.7001,4.7406,184.5
,251,12.5713,4.7405,184.5
,252,12.6427,4.7406,184.6
,253,11.9002,4.7401,184.6
,254,10.9036,4.7396,184.7
,255,10.2799,4.7392,184.7
,256,10.1079,4.7391,184.8
,257,10.0963,4.7391,184.8
,258,10.1588,4.7391,184.9
,259,10.3197,4.7392,184.9
,260,10.8424,4.7395,185
,261,12.0235,4.7402,185
,262,13.5319,4.7411,185.1
,263,14.3634,4.7416,185.1
,264,13.6195,4.7412,185.2
,265,13.1713,4.7409,185.2
,266,13.0135,4.7408,185.3
,267,12.969,4.7408,185.3
,268,12.9477,4.7408,185.4
,269,12.8734,4.7407,185.4
,270,12.6534,4.7406,185.5
,271,12.5501,4.7405,185.5
,272,12.6557,4.7406,185.6
,273,11.9055,4.7401,185.6
,274,10.8797,4.7395,185.7
,275,10.2391,4.7392,185.7
,276,10.0445,4.7391,185.8
,277,10.035,4.739,185.8
,278,10.0941,4.7391,185.9
,279,10.2669,4.7392,185.9
,280,10.7886,4.7395,186
,281,11.9808,4.7402,186
,282,13.4984,4.7411,186.1
,283,14.3458,4.7416,186.1
,284,13.5851,4.7411,186.2
,285,13.1034,4.7409,186.2
,286,12.9364,4.7408,186.3
,287,12.8749,4.7407,186.3
,288,12.8482,4.7407,186.4
,289,12.7836,4.7407,186.4
,290,12.5755,4.7405,186.5
,291,12.5075,4.7405,186.5
,292,12.6635,4.7406,186.6
,293,11.9134,4.7402,186.6
,294,10.8606,4.7395,186.7
,295,10.2097,4.7391,186.7
,296,9.97896,4.739,186.8
,297,9.97258,4.739,186.8
,298,10.0344,4.739,186.9
,299,10.2066,4.7391,186.9
,300,10.7322,4.7395,187
,301,11.9306,4.7402,187
,302,13.4583,4.7411,187.1
,303,14.3301,4.7416,187.1
,304,13.5365,4.7411,187.2
,305,13.0355,4.7408,187.2
,306,12.8574,4.7407,187.3
,307,12.8053,4.7407,187.3
,308,12.7841,4.7407,187.4
,309,12.7227,4.7406,187.4
,310,12.5264,4.7405,187.5
,311,12.49,4.7405,187.5
,312,12.6795,4.7406,187.6
,313,11.9089,4.7402,187.6
,314,10.839,4.7395,187.7
,315,10.1783,4.7391,187.7
,316,9.92833,4.739,187.8
,317,9.92309,4.739,187.8
,318,9.98499,4.739,187.9
,319,10.164,4.7391,187.9
,320,10.696,4.7394,188
,321,11.9082,4.7402,188
,322,13.4426,4.7411,188.1
,323,14.302,4.7416,188.1
,324,13.494,4.7411,188.2
,325,12.9704,4.7408,188.2
,326,12.7789,4.7407,188.3
,327,12.7284,4.7406,188.3
,328,12.6957,4.7406,188.4
,329,12.6371,4.7406,188.4
,330,12.4487,4.7405,188.5
,331,12.4358,4.7405,188.5
,332,12.6513,4.7406,188.6
,333,11.893,4.7401,188.6
,334,10.8009,4.7395,188.7
,335,10.1324,4.7391,188.7
,336,9.87768,4.739,188.8
,337,9.86837,4.7389,188.8
,338,9.93891,4.739,188.9
,339,10.1126,4.7391,188.9
,340,10.6496,4.7394,189
,341,11.8616,4.7401,189
,342,13.4183,4.741,189.1
,343,14.287,4.7416,189.1
,344,13.4662,4.7411,189.2
,345,12.9394,4.7408,189.2
,346,12.7259,4.7406,189.3
,347,12.6536,4.7406,189.3
,348,12.6336,4.7406,189.4
,349,12.5777,4.7405,189.4
,350,12.4037,4.7404,189.5
,351,12.4227,4.7405,189.5
,352,12.7002,4.7406,189.6
,353,11.9326,4.7402,189.6
,354,10.8371,4.7395,189.7
,355,10.1228,4.7391,189.7
,356,9.84823,4.7389,189.8
,357,9.84107,4.7389,189.8
,358,9.90939,4.739,189.9
,359,10.0865,4.7391,189.9
,360,10.6256,4.7394,190
,361,11.842,4.7401,190
,362,13.3929,4.741,190.1
,363,14.261,4.7415,190.1
,364,13.3871,4.741,190.2
,365,12.8453,4.7407,190.2
,366,12.6397,4.7406,190.3
,367,12.5822,4.7405,190.3
,368,12.5706,4.7405,190.4
,369,12.5203,4.7405,190.4
,370,12.3447,4.7404,190.5
,371,12.3851,4.7404,190.5
,372,12.6951,4.7406,190.6
,373,11.9823,4.7402,190.6
,374,10.8952,4.7396,190.7
,375,10.1372,4.7391,190.7
,376,9.8219,4.7389,190.8
,377,9.80762,4.7389,190.8
,378,9.87684,4.739,190.9
,379,10.0558,4.7391,190.9
,380,10.5851,4.7394,191
,381,11.7945,4.7401,191
,382,13.338,4.741,191.1
,383,14.2409,4.7415,191.1
,384,13.3531,4.741,191.2
,385,12.7971,4.7407,191.2
,386,12.5872,4.7406,191.3
,387,12.5415,4.7405,191.3
,388,12.5209,4.7405,191.4
,389,12.4704,4.7405,191.4
,390,12.3067,4.7404,191.5
,391,12.3524,4.7404,191.5
,392,12.6831,4.7406,191.6
,393,11.9976,4.7402,191.6
,394,10.8518,4.7395,191.7
,395,10.0793,4.7391,191.7
,396,9.75693,4.7389,191.8
,397,9.75273,4.7389,191.8
,398,9.82628,4.7389,191.9
,399,10.0082,4.739,191.9
,400,10.5444,4.7393,192
,401,11.7717,4.7401,192
,402,13.3224,4.741,192.1
,403,14.2247,4.7415,192.1
,404,13.3155,4.741,192.2
,405,12.7682,4.7407,192.2
,406,12.5627,4.7405,192.3
,407,12.5132,4.7405,192.3
,408,12.4908,4.7405,192.4
,409,12.4487,4.7405,192.4
,410,12.284,4.7404,192.5
,411,12.3325,4.7404,192.5
,412,12.6696,4.7406,192.6
,413,11.9911,4.7402,192.6
,414,10.8327,4.7395,192.7
,415,10.052,4.7391,192.7
,416,9.72995,4.7389,192.8
,417,9.72273,4.7389,192.8
,418,9.80057,4.7389,192.9
,419,9.98162,4.739,192.9
,420,10.5218,4.7393,193
,421,11.7555,4.7401,193
,422,13.3138,4.741,193.1
,423,14.2108,4.7415,193.1
,424,13.2909,4.741,193.2
,425,12.7286,4.7406,193.2
,426,12.5158,4.7405,193.3
,427,12.4569,4.7405,193.3
,428,12.4405,4.7405,193.4
,429,12.3924,4.7404,193.4
,430,12.2346,4.7403,193.5
,431,12.3011,4.7404,193.5
,432,12.6791,4.7406,193.6
,433,12.0115,4.7402,193.6
,434,10.8359,4.7395,193.7
,435,10.023,4.739,193.7
,436,9.69525,4.7388,193.8
,437,9.69032,4.7388,193.8
,438,9.76113,4.7389,193.9
,439,9.95241,4.739,193.9
,440,10.4928,4.7393,194
,441,11.7427,4.7401,194
,442,13.3174,4.741,194.1
,443,14.2046,4.7415,194.1
,444,13.2559,4.7409,194.2
,445,12.6838,4.7406,194.2
,446,12.463,4.7405,194.3
,447,12.4112,4.7404,194.3
,448,12.4018,4.7404,194.4
,449,12.3537,4.7404,194.4
,450,12.1944,4.7403,194.5
,451,12.2604,4.7404,194.5
,452,12.6681,4.7406,194.6
,453,12.0095,4.7402,194.6
,454,10.8245,4.7395,194.7
,455,9.99407,4.739,194.7
,456,9.65152,4.7388,194.8
,457,9.64336,4.7388,194.8
,458,9.72359,4.7389,194.9
,459,9.90893,4.739,194.9
,460,10.4564,4.7393,195
,461,11.7052,4.74,195
,462,13.3041,4.741,195.1
,463,14.1894,4.7415,195.1
,464,13.2415,4.7409,195.2
,465,12.6527,4.7406,195.2
,466,12.4345,4.7405,195.3
,467,12.3895,4.7404,195.3
,468,12.3692,4.7404,195.4
,469,12.3262,4.7404,195.4
,470,12.1659,4.7403,195.5
,471,12.2424,4.7403,195.5
,472,12.6614,4.7406,195.6
,473,12.0273,4.7402,195.6
,474,10.8251,4.7395,195.7
,475,9.99547,4.739,195.7
,476,9.63088,4.7388,195.8
,477,9.61745,4.7388,195.8
,478,9.70394,4.7389,195.9
,479,9.88835,4.739,195.9
,480,10.4372,4.7393,196
,481,11.6835,4.74,196
,482,13.2893,4.741,196.1
,483,14.1868,4.7415,196.1
,484,13.2485,4.7409,196.2
,485,12.6397,4.7406,196.2
,486,12.3941,4.7404,196.3
,487,12.3514,4.7404,196.3
,488,12.3416,4.7404,196.4
,489,12.2994,4.7404,196.4
,490,12.1474,4.7403,196.5
,491,12.2624,4.7404,196.5
,492,12.6912,4.7406,196.6
,493,12.0288,4.7402,196.6
,494,10.8163,4.7395,196.7
,495,9.96855,4.739,196.7
,496,9.58992,4.7388,196.8
,497,9.57008,4.7388,196.8
,498,9.66823,4.7388,196.9
,499,9.8616,4.7389,196.9
,500,10.41,4.7393,197
,501,11.6804,4.74,197
,502,13.279,4.741,197.1
,503,14.1915,4.7415,197.1
,504,13.2097,4.7409,197.2
,505,12.5928,4.7406,197.2
,506,12.3413,4.7404,197.3
,507,12.2898,4.7404,197.3
,508,12.2739,4.7404,197.4
,509,12.2382,4.7403,197.4
,510,12.1022,4.7403,197.5
,511,12.2419,4.7403,197.5
,512,12.7447,4.7406,197.6
,513,12.062,4.7402,197.6
,514,10.81,4.7395,197.7
,515,9.94938,4.739,197.7
,516,9.55445,4.7388,197.8
,517,9.54804,4.7388,197.8
,518,9.63793,4.7388,197.9
,519,9.83605,4.7389,197.9
,520,10.3913,4.7393,198
,521,11.6742,4.74,198
,522,13.2877,4.741,198.1
,523,14.1949,4.7415,198.1
,524,13.1733,4.7409,198.2
,525,12.5287,4.7405,198.2
,526,12.2527,4.7404,198.3
,527,12.2088,4.7403,198.3
,528,12.2089,4.7403,198.4
,529,12.1777,4.7403,198.4
,530,12.0514,4.7402,198.5
,531,12.2011,4.7403,198.5
,532,12.7447,4.7406,198.6
,533,12.0839,4.7403,198.6
,534,10.8239,4.7395,198.7
,535,9.9365,4.739,198.7
,536,9.54372,4.7388,198.8
,537,9.53677,4.7388,198.8
,538,9.62111,4.7388,198.9
,539,9.82024,4.7389,198.9
,540,10.3754,4.7392,199
,541,11.6688,4.74,199
,542,13.2824,4.741,199.1
,543,14.1848,4.7415,199.1
,544,13.1506,4.7409,199.2
,545,12.5047,4.7405,199.2
,546,12.2405,4.7403,199.3
,547,12.1986,4.7403,199.3
,548,12.1974,4.7403,199.4
,549,12.1611,4.7403,199.4
,550,12.0439,4.7402,199.5
,551,12.2036,4.7403,199.5
,552,12.7348,4.7406,199.6
,553,12.0889,4.7403,199.6
,554,10.8122,4.7395,199.7
,555,9.91963,4.739,199.7
,556,9.52535,4.7387,199.8
,557,9.51023,4.7387,199.8
,558,9.59301,4.7388,199.9
,559,9.79006,4.7389,199.9
,560,10.351,4.7392,200
,561,11.6271,4.74,200
,562,13.2723,4.741,200.1
,563,14.1728,4.7415,200.1
,564,13.1333,4.7409,200.2
,565,12.4849,4.7405,200.2
,566,12.2227,4.7403,200.3
,567,12.1841,4.7403,200.3
,568,12.1889,4.7403,200.4
,569,12.1536,4.7403,200.4
,570,12.0391,4.7402,200.5
,571,12.2122,4.7403,200.5
,572,12.744,4.7406,200.6
,573,12.0927,4.7403,200.6
,574,10.8118,4.7395,200.7
,575,9.90537,4.739,200.7
,576,9.49833,4.7387,200.8
,577,9.48617,4.7387,200.8
,578,9.55796,4.7388,200.9
,579,9.76544,4.7389,200.9
,580,10.3286,4.7392,201
,581,11.6155,4.74,201
,582,13.2664,4.741,201.1
,583,14.1637,4.7415,201.1
,584,13.1266,4.7409,201.2
,585,12.4805,4.7405,201.2
,586,12.2003,4.7403,201.3
,587,12.1412,4.7403,201.3
,588,12.1341,4.7403,201.4
,589,12.1082,4.7403,201.4
,590,12.0111,4.7402,201.5
,591,12.2438,4.7403,201.5
,592,12.8293,4.7407,201.6
,593,12.1031,4.7403,201.6
,594,10.8129,4.7395,201.7
,595,9.90864,4.739,201.7
,596,9.4859,4.7387,201.8
,597,9.47457,4.7387,201.8
,598,9.55048,4.7388,201.9
,599,9.75379,4.7389,201.9
,600,10.3209,4.7392,202
,601,11.6037,4.74,202
,602,13.2625,4.7409,202.1
,603,14.1507,4.7415,202.1
,604,13.1073,4.7409,202.2
,605,12.4234,4.7405,202.2
,606,12.12,4.7403,202.3
,607,12.0703,4.7402,202.3
,608,12.0755,4.7402,202.4
,609,12.0566,4.7402,202.4
,610,11.9585,4.7402,202.5
,611,12.2037,4.7403,202.5
,612,12.8431,4.7407,202.6
,613,12.1382,4.7403,202.6
,614,10.8057,4.7395,202.7
,615,9.8798,4.739,202.7
,616,9.47934,4.7387,202.8
,617,9.46674,4.7387,202.8
,618,9.54592,4.7388,202.9
,619,9.74165,4.7389,202.9
,620,10.3104,4.7392,203
,621,11.6217,4.74,203
,622,13.2602,4.7409,203.1
,623,14.1417,4.7415,203.1
,624,13.0766,4.7408,203.2
,625,12.3956,4.7404,203.2
,626,12.0888,4.7403,203.3
,627,12.0263,4.7402,203.3
,628,12.0263,4.7402,203.4
,629,12.0132,4.7402,203.4
,630,11.9187,4.7402,203.5
,631,12.2001,4.7403,203.5
,632,12.868,4.7407,203.6
,633,12.1486,4.7403,203.6
,634,10.8233,4.7395,203.7
,635,9.87654,4.739,203.7
,636,9.45432,4.7387,203.8
,637,9.44994,4.7387,203.8
,638,9.54086,4.7388,203.9
,639,9.73789,4.7389,203.9
,640,10.3125,4.7392,204
,641,11.601,4.74,204
,642,13.2586,4.7409,204.1
,643,14.1394,4.7415,204.1
,644,13.0135,4.7408,204.2
,645,12.343,4.7404,204.2
,646,12.0293,4.7402,204.3
,647,11.9707,4.7402,204.3
,648,11.9704,4.7402,204.4
,649,11.9563,4.7402,204.4
,650,11.8771,4.7401,204.5
,651,12.1687,4.7403,204.5
,652,12.8732,4.7407,204.6
,653,12.1502,4.7403,204.6
,654,10.7993,4.7395,204.7
,655,9.84979,4.7389,204.7
,656,9.42037,4.7387,204.8
,657,9.41475,4.7387,204.8
,658,9.50925,4.7387,204.9
,659,9.70459,4.7389,204.9
,660,10.2796,4.7392,205
,661,11.5766,4.74,205
,662,13.2694,4.741,205.1
,663,14.1639,4.7415,205.1
,664,13.0004,4.7408,205.2
,665,12.2653,4.7404,205.2
,666,11.9438,4.7402,205.3
,667,11.911,4.7402,205.3
,668,11.9148,4.7402,205.4
,669,11.9062,4.7401,205.4
,670,11.8284,4.7401,205.5
,671,12.1447,4.7403,205.5
,672,12.8838,4.7407,205.6
,673,12.192,4.7403,205.6
,674,10.8009,4.7395,205.7
,675,9.83746,4.7389,205.7
,676,9.40113,4.7387,205.8
,677,9.39537,4.7387,205.8
,678,9.49379,4.7387,205.9
,679,9.68622,4.7388,205.9
,680,10.2705,4.7392,206
,681,11.5829,4.74,206
,682,13.2643,4.741,206.1
,683,14.173,4.7415,206.1
,684,12.9969,4.7408,206.2
,685,12.2526,4.7404,206.2
,686,11.9267,4.7402,206.3
,687,11.8896,4.7401,206.3
,688,11.8998,4.7401,206.4
,689,11.886,4.7401,206.4
,690,11.8126,4.7401,206.5
,691,12.1325,4.7403,206.5
,692,12.8793,4.7407,206.6
,693,12.1818,4.7403,206.6
,694,10.7938,4.7395,206.7
,695,9.83413,4.7389,206.7
,696,9.39106,4.7387,206.8
,697,9.3788,4.7387,206.8
,698,9.47535,4.7387,206.9
,699,9.67101,4.7388,206.9
,700,10.2536,4.7392,207
,701,11.5584,4.7399,207
,702,13.2592,4.7409,207.1
,703,14.1738,4.7415,207.1
,704,12.9861,4.7408,207.2
,705,12.2465,4.7404,207.2
,706,11.9214,4.7402,207.3
,707,11.8837,4.7401,207.3
,708,11.8975,4.7401,207.4
,709,11.8894,4.7401,207.4
,710,11.8119,4.7401,207.5
,711,12.1252,4.7403,207.5
,712,12.877,4.7407,207.6
,713,12.1814,4.7403,207.6
,714,10.7926,4.7395,207.7
,715,9.81553,4.7389,207.7
,716,9.35827,4.7386,207.8
,717,9.34768,4.7386,207.8
,718,9.44668,4.7387,207.9
,719,9.64716,4.7388,207.9
,720,10.2331,4.7392,208
,721,11.5652,4.7399,208
,722,13.2701,4.741,208.1
,723,14.1785,4.7415,208.1
,724,12.9713,4.7408,208.2
,725,12.2127,4.7403,208.2
,726,11.875,4.7401,208.3
,727,11.8318,4.7401,208.3
,728,11.8483,4.7401,208.4
,729,11.8414,4.7401,208.4
,730,11.7705,4.7401,208.5
,731,12.112,4.7403,208.5
,732,12.9088,4.7407,208.6
,733,12.2052,4.7403,208.6
,734,10.7923,4.7395,208.7
,735,9.79603,4.7389,208.7
,736,9.32863,4.7386,208.8
,737,9.30136,4.7386,208.8
,738,9.39137,4.7387,208.9
,739,9.59221,4.7388,208.9
,740,10.192,4.7391,209
,741,11.5262,4.7399,209
,742,13.2617,4.7409,209.1
,743,14.1707,4.7415,209.1
,744,12.9529,4.7408,209.2
,745,12.1928,4.7403,209.2
,746,11.8506,4.7401,209.3
,747,11.804,4.7401,209.3
,748,11.8179,4.7401,209.4
,749,11.816,4.7401,209.4
,750,11.7414,4.7401,209.5
,751,12.0961,4.7403,209.5
,752,12.9171,4.7407,209.6
,753,12.2083,4.7403,209.6
,754,10.8016,4.7395,209.7
,755,9.78789,4.7389,209.7
,756,9.31374,4.7386,209.8
,757,9.27874,4.7386,209.8
,758,9.37749,4.7387,209.9
,759,9.57599,4.7388,209.9
,760,10.1797,4.7391,210
,761,11.5232,4.7399,210
,762,13.259,4.7409,210.1
,763,14.1664,4.7415,210.1
,764,12.9368,4.7408,210.2
,765,12.1792,4.7403,210.2
,766,11.8326,4.7401,210.3
,767,11.7878,4.7401,210.3
,768,11.8023,4.7401,210.4
,769,11.7985,4.7401,210.4
,770,11.7219,4.74,210.5
,771,12.0888,4.7403,210.5
,772,12.9201,4.7407,210.6
,773,12.2114,4.7403,210.6
,774,10.7876,4.7395,210.7
,775,9.78172,4.7389,210.7
,776,9.30162,4.7386,210.8
,777,9.26901,4.7386,210.8
,778,9.36269,4.7386,210.9
,779,9.56318,4.7388,210.9
,780,10.1663,4.7391,211
,781,11.5128,4.7399,211
,782,13.2551,4.7409,211.1
,783,14.1631,4.7415,211.1
,784,12.9278,4.7408,211.2
,785,12.146,4.7403,211.2
,786,11.7962,4.7401,211.3
,787,11.7499,4.7401,211.3
,788,11.7639,4.7401,211.4
,789,11.7602,4.7401,211.4
,790,11.7079,4.74,211.5
,791,12.065,4.7402,211.5
,792,12.9077,4.7407,211.6
,793,12.2308,4.7403,211.6
,794,10.7976,4.7395,211.7
,795,9.78936,4.7389,211.7
,796,9.31512,4.7386,211.8
,797,9.27954,4.7386,211.8
,798,9.37475,4.7387,211.9
,799,9.57271,4.7388,211.9
,800,10.1691,4.7391,212
,801,11.509,4.7399,212
,802,13.2525,4.7409,212.1
,803,14.1473,4.7415,212.1
,804,12.9154,4.7407,212.2
,805,12.137,4.7403,212.2
,806,11.7746,4.7401,212.3
,807,11.7263,4.74,212.3
,808,11.7472,4.7401,212.4
,809,11.7417,4.7401,212.4
,810,11.7063,4.74,212.5
,811,12.0528,4.7402,212.5
,812,12.8917,4.7407,212.6
,813,12.2092,4.7403,212.6
,814,10.7812,4.7395,212.7
,815,9.76755,4.7389,212.7
,816,9.28327,4.7386,212.8
,817,9.2477,4.7386,212.8
,818,9.34405,4.7386,212.9
,819,9.54878,4.7388,212.9
,820,10.1471,4.7391,213
,821,11.502,4.7399,213
,822,13.2402,4.7409,213.1
,823,14.1315,4.7415,213.1
,824,12.9195,4.7407,213.2
,825,12.1333,4.7403,213.2
,826,11.7649,4.7401,213.3
,827,11.7165,4.74,213.3
,828,11.7228,4.74,213.4
,829,11.7244,4.74,213.4
,830,11.6983,4.74,213.5
,831,12.0407,4.7402,213.5
,832,12.883,4.7407,213.6
,833,12.1904,4.7403,213.6
,834,10.7806,4.7395,213.7
,835,9.76448,4.7389,213.7
,836,9.29239,4.7386,213.8
,837,9.26061,4.7386,213.8
,838,9.3578,4.7386,213.9
,839,9.55869,4.7388,213.9
,840,10.156,4.7391,214
,841,11.4829,4.7399,214
,842,13.2335,4.7409,214.1
,843,14.1217,4.7415,214.1
,844,12.8841,4.7407,214.2
,845,12.1105,4.7403,214.2
,846,11.7645,4.7401,214.3
,847,11.7168,4.74,214.3
,848,11.7255,4.74,214.4
,849,11.7222,4.74,214.4
,850,11.6954,4.74,214.5
,851,12.0372,4.7402,214.5
,852,12.8722,4.7407,214.6
,853,12.1862,4.7403,214.6
,854,10.7634,4.7395,214.7
,855,9.7457,4.7389,214.7
,856,9.27079,4.7386,214.8
,857,9.23501,4.7386,214.8
,858,9.32757,4.7386,214.9
,859,9.53505,4.7388,214.9
,860,10.1342,4.7391,215
,861,11.4901,4.7399,215
,862,13.2252,4.7409,215.1
,863,14.1182,4.7415,215.1
,864,12.8763,4.7407,215.2
,865,12.1006,4.7403,215.2
,866,11.7437,4.7401,215.3
,867,11.7094,4.74,215.3
,868,11.721,4.74,215.4
,869,11.7158,4.74,215.4
,870,11.6882,4.74,215.5
,871,12.0241,4.7402,215.5
,872,12.8657,4.7407,215.6
,873,12.1827,4.7403,215.6
,874,10.7601,4.7395,215.7
,875,9.73557,4.7389,215.7
,876,9.25839,4.7386,215.8
,877,9.21883,4.7386,215.8
,878,9.31502,4.7386,215.9
,879,9.52353,4.7387,215.9
,880,10.1189,4.7391,216
,881,11.4764,4.7399,216
,882,13.2165,4.7409,216.1
,883,14.1193,4.7415,216.1
,884,12.8739,4.7407,216.2
,885,12.0951,4.7403,216.2
,886,11.7478,4.7401,216.3
,887,11.7129,4.74,216.3
,888,11.7231,4.74,216.4
,889,11.7176,4.74,216.4
,890,11.6903,4.74,216.5
,891,12.0242,4.7402,216.5
,892,12.8641,4.7407,216.6
,893,12.1767,4.7403,216.6
,894,10.7507,4.7395,216.7
,895,9.72139,4.7389,216.7
,896,9.23879,4.7386,216.8
,897,9.20611,4.7386,216.8
,898,9.30733,4.7386,216.9
,899,9.5175,4.7387,216.9
,900,10.1131,4.7391,217
,901,11.4551,4.7399,217
,902,13.2094,4.7409,217.1
,903,14.1111,4.7415,217.1
,904,12.8741,4.7407,217.2
,905,12.0872,4.7403,217.2
,906,11.74,4.7401,217.3
,907,11.7195,4.74,217.3
,908,11.7193,4.74,217.4
,909,11.7119,4.74,217.4
,910,11.68,4.74,217.5
,911,12.0228,4.7402,217.5
,912,12.8679,4.7407,217.6
,913,12.1867,4.7403,217.6
,914,10.7436,4.7395,217.7
,915,9.71492,4.7389,217.7
,916,9.22871,4.7386,217.8
,917,9.19118,4.7385,217.8
,918,9.29166,4.7386,217.9
,919,9.50319,4.7387,217.9
,920,10.0947,4.7391,218
,921,11.4387,4.7399,218
,922,13.2057,4.7409,218.1
,923,14.1119,4.7415,218.1
,924,12.8706,4.7407,218.2
,925,12.089,4.7403,218.2
,926,11.7334,4.74,218.3
,927,11.7158,4.74,218.3
,928,11.7198,4.74,218.4
,929,11.7179,4.74,218.4
,930,11.6784,4.74,218.5
,931,12.0174,4.7402,218.5
,932,12.869,4.7407,218.6
,933,12.1764,4.7403,218.6
,934,10.7362,4.7395,218.7
,935,9.70579,4.7389,218.7
,936,9.21803,4.7386,218.8
,937,9.18028,4.7385,218.8
,938,9.2814,4.7386,218.9
,939,9.49329,4.7387,218.9
,940,10.0892,4.7391,219
,941,11.4487,4.7399,219
,942,13.1974,4.7409,219.1
,943,14.1083,4.7414,219.1
,944,12.8604,4.7407,219.2
,945,12.0754,4.7402,219.2
,946,11.7213,4.74,219.3
,947,11.7033,4.74,219.3
,948,11.7102,4.74,219.4
,949,11.7064,4.74,219.4
,950,11.667,4.74,219.5
,951,12.0051,4.7402,219.5
,952,12.8598,4.7407,219.6
,953,12.1722,4.7403,219.6
,954,10.7327,4.7395,219.7
,955,9.7018,4.7388,219.7
,956,9.21498,4.7386,219.8
,957,9.17606,4.7385,219.8
,958,9.2774,4.7386,219.9
,959,9.4882,4.7387,219.9
,960,10.0836,4.7391,220
,961,11.4379,4.7399,220
,962,13.1933,4.7409,220.1
,963,14.1042,4.7414,220.1
,964,12.8538,4.7407,220.2
,965,12.0739,4.7402,220.2
,966,11.7173,4.74,220.3
,967,11.6989,4.74,220.3
,968,11.7097,4.74,220.4
,969,11.7053,4.74,220.4
,970,11.6631,4.74,220.5
,971,11.9992,4.7402,220.5
,972,12.8625,4.7407,220.6
,973,12.1667,4.7403,220.6
,974,10.7245,4.7395,220.7
,975,9.68502,4.7388,220.7
,976,9.20607,4.7386,220.8
,977,9.16986,4.7385,220.8
,978,9.26643,4.7386,220.9
,979,9.4756,4.7387,220.9
,980,10.0756,4.7391,221
,981,11.4239,4.7399,221
,982,13.1869,4.7409,221.1
,983,14.1006,4.7414,221.1
,984,12.8497,4.7407,221.2
,985,12.0604,4.7402,221.2
,986,11.7162,4.74,221.3
,987,11.6947,4.74,221.3
