Project:,Preeti_MushroomAdhesion,,,
,379,-0.00321138,10.6383,101.3
,380,-0.00491701,10.6133,101.3
,381,-0.00401217,10.5883,101.4
,382,-0.00282638,10.5633,101.4
,383,-0.00381654,10.5386,101.5
,384,-0.00413922,10.5135,101.5
,385,-0.00427754,10.4883,101.6
,386,-0.00322735,10.464,101.6
,387,-0.003414,10.4388,101.7
,388,-0.00188373,10.4138,101.7
,389,-0.00284079,10.3888,101.8
,390,-0.00330646,10.364,101.8
,391,-0.00603851,10.3385,101.9
,392,-0.00335906,10.314,101.9
,393,-0.00460761,10.289,102
,394,-0.00266348,10.264,102
,395,-0.000957852,10.239,102.1
,396,-0.00331386,10.214,102.1
,397,-0.00418948,10.189,102.2
,398,-0.00302823,10.1642,102.2
,399,-0.00481531,10.1392,102.3
,400,-0.00365522,10.1143,102.3
,401,-0.0036673,10.0902,102.4
,402,-0.00145196,10.0654,102.4
,403,-0.00477127,10.0403,102.5
,404,-0.00328346,10.0154,102.5
,405,-0.00534059,9.9903,102.6
,406,-0.00414038,9.9654,102.6
,407,-0.00576846,9.9403,102.7
,408,-0.00399463,9.9152,102.7
,409,-0.003377,9.8896,102.8
,410,-0.00421365,9.8654,102.8
,411,-0.00319072,9.8394,102.9
,412,-0.0041018,9.8152,102.9
,413,-0.00513055,9.7902,103
,414,-0.00429156,9.7654,103
,415,-0.00673643,9.7403,103.1
,416,-0.00346039,9.7152,103.1
,417,-0.00666278,9.69,103.2
,418,-0.00158095,9.6643,103.2
,419,-0.00543412,9.6403,103.3
,420,-0.00594032,9.6152,103.3
,421,-0.00731705,9.5902,103.4
,422,-0.00562623,9.5654,103.4
,423,-0.00854417,9.5403,103.5
,424,-0.00717131,9.5152,103.5
,425,-0.00381343,9.4896,103.6
,426,-0.00735641,9.4654,103.6
,427,-0.00730419,9.4404,103.7
,428,-0.00685101,9.4154,103.7
,429,-0.00839959,9.3904,103.8
,430,-0.00846507,9.3654,103.8
,431,-0.002259,9.3396,103.9
,432,-0.00820903,9.3154,103.9
,433,-0.00789495,9.2904,104
,434,-0.000940313,9.2648,104
,435,-0.00769855,9.2407,104.1
,436,-0.00851533,9.2158,104.1
,437,-0.0119009,9.1907,104.2
,438,-0.00894709,9.1658,104.2
,439,-0.00692621,9.1398,104.3
,440,-0.00398724,9.1149,104.3
,441,-0.0105783,9.0908,104.4
,442,-0.00970502,9.066,104.4
,443,-0.0116791,9.0418,104.5
,444,-0.00889917,9.0166,104.5
,445,-0.0118822,8.9916,104.6
,446,-0.0111165,8.9669,104.6
,447,-0.0101902,8.9415,104.7
,448,-0.0110077,8.9166,104.7
,449,-0.00826437,8.8907,104.8
,450,-0.0104349,8.8666,104.8
,451,-0.0109224,8.8415,104.9
,452,-0.0104575,8.8166,104.9
,453,-0.0107954,8.7912,105
,454,-0.00690945,8.7656,105
,455,-0.0109049,8.7415,105.1
,456,-0.00648197,8.7156,105.1
,457,-0.0124262,8.6912,105.2
,458,-0.0117929,8.6663,105.2
,459,-0.00895021,8.6407,105.3
,460,-0.0105849,8.6162,105.3
,461,-0.0125431,8.5912,105.4
,462,-0.0105834,8.5663,105.4
,463,-0.0102288,8.5415,105.5
,464,-0.0113503,8.5165,105.5
,465,-0.00920975,8.4904,105.6
,466,-0.0124612,8.4663,105.6
,467,-0.00848376,8.4415,105.7
,468,-0.0111901,8.4165,105.7
,469,-0.0110272,8.3915,105.8
,470,-0.0101528,8.3666,105.8
,471,-0.00889682,8.3418,105.9
,472,-0.0105366,8.3166,105.9
,473,-0.00917662,8.2916,106
,474,-0.0111231,8.2669,106
,475,-0.0087924,8.2409,106.1
,476,-0.0104875,8.2158,106.1
,477,-0.0103398,8.1916,106.2
,478,-0.00906556,8.1669,106.2
,479,-0.00830685,8.1419,106.3
,480,-0.00770518,8.1169,106.3
,481,-0.009064,8.0919,106.4
,482,-0.00889606,8.0669,106.4
,483,-0.00769076,8.0418,106.5
,484,-0.0086299,8.0169,106.5
,485,-0.0075723,7.9931,106.6
,486,-0.013377,7.9669,106.6
,487,-0.00810421,7.9431,106.7
,488,-0.00836881,7.9179,106.7
,489,-0.00947355,7.8929,106.8
,490,-0.0117127,7.8669,106.8
,491,-0.011814,7.8418,106.9
,492,-0.00632259,7.8179,106.9
,493,-0.00773752,7.7929,107
,494,-0.00770441,7.7678,107
,495,-0.00562661,7.7428,107.1
,496,-0.00649249,7.7178,107.1
,497,-0.00685646,7.6928,107.2
,498,-0.00658796,7.6678,107.2
,499,-0.0100398,7.6415,107.3
,500,-0.00568858,7.6178,107.3
,501,-0.006111,7.5925,107.4
,502,-0.00472684,7.5678,107.4
,503,-0.00452226,7.5428,107.5
,504,-0.00630349,7.5178,107.5
,505,-0.00551985,7.4928,107.6
,506,-0.00642469,7.4678,107.6
,507,-0.00485077,7.4428,107.7
,508,-0.00976114,7.4166,107.7
,509,-0.00568195,7.3929,107.8
,510,-0.00539319,7.3681,107.8
,511,-0.00421442,7.3431,107.9
,512,-0.00426079,7.3179,107.9
,513,-0.00613905,7.2929,108
,514,-0.00492908,7.2681,108
,515,-0.00889605,7.2419,108.1
,516,-0.00422845,7.2181,108.1
,517,-0.00468905,7.1931,108.2
,518,-0.00486479,7.1681,108.2
,519,-0.00408075,7.1431,108.3
,520,-0.00569015,7.1181,108.3
,521,-0.00470385,7.0931,108.4
,522,-0.00564999,7.0681,108.4
,523,-0.00342725,7.0431,108.5
,524,-0.00533046,7.0181,108.5
,525,-0.00392527,6.9931,108.6
,526,-0.00529149,6.9669,108.6
,527,-0.00328814,6.9444,108.7
,528,-0.00580237,6.9177,108.7
,529,-0.00456356,6.8941,108.8
,530,-0.00590213,6.8681,108.8
,531,-0.00405776,6.8431,108.9
,532,-0.00433405,6.8191,108.9
,533,-0.00323203,6.7941,109
,534,-0.00542203,6.7693,109
,535,-0.00309954,6.7441,109.1
,536,-0.00493884,6.719,109.1
,537,-0.0046376,6.6941,109.2
,538,-0.00520771,6.6678,109.2
,539,-0.00424092,6.6441,109.3
,540,-0.00559467,6.619,109.3
,541,-0.00581405,6.5941,109.4
,542,-0.00375928,6.5678,109.4
,543,-0.00535696,6.5441,109.5
,544,-0.00793314,6.519,109.5
,545,-0.00372186,6.4928,109.6
,546,-0.00892644,6.4693,109.6
,547,-0.00757346,6.4444,109.7
,548,-0.00812721,6.4191,109.7
,549,-0.00510601,6.3944,109.8
,550,-0.00948719,6.3694,109.8
,551,-0.00568313,6.3444,109.9
,552,-0.00839141,6.3194,109.9
,553,-0.00774727,6.2944,110
,554,-0.0107607,6.2694,110
,555,-0.00820359,6.2444,110.1
,556,-0.0119734,6.2196,110.1
,557,-0.00891046,6.1945,110.2
,558,-0.0112373,6.1694,110.2
,559,-0.00860222,6.1446,110.3
,560,-0.010786,6.1196,110.3
,561,-0.0106223,6.0945,110.4
,562,-0.0127348,6.0694,110.4
,563,-0.00643482,6.0434,110.5
,564,-0.0124554,6.0196,110.5
,565,-0.0104357,5.9945,110.6
,566,-0.0123151,5.9694,110.6
,567,-0.0114048,5.9446,110.7
,568,-0.0120704,5.9196,110.7
,569,-0.00814357,5.8949,110.8
,570,-0.0117438,5.8702,110.8
,571,-0.0107283,5.8454,110.9
,572,-0.00628207,5.8196,110.9
,573,-0.0106991,5.7954,111
,574,-0.00750877,5.7694,111
,575,-0.00995208,5.7452,111.1
,576,-0.00894319,5.7202,111.1
,577,-0.00609424,5.6952,111.2
,578,-0.00399424,5.6702,111.2
,579,-0.00475841,5.6452,111.3
,580,0.000574773,5.6202,111.3
,581,0.00413061,5.5952,111.4
,582,0.00946379,5.5702,111.4
,583,0.0196769,5.5454,111.5
,584,0.035436,5.5205,111.5
,585,0.0528832,5.4954,111.6
,586,0.0815708,5.4694,111.6
,587,0.117994,5.4457,111.7
,588,0.168124,5.4209,111.7
,589,0.236453,5.396,111.8
,590,0.323084,5.371,111.8
,591,0.437833,5.3461,111.9
,592,0.582986,5.3212,111.9
,593,0.757418,5.2963,112
,594,1.0256,5.2706,112
,595,1.31259,5.2466,112.1
,596,1.65963,5.2218,112.1
,597,2.07322,5.1971,112.2
,598,2.52595,5.1723,112.2
,599,3.02654,5.1478,112.3
,600,3.58482,5.1232,112.3
,601,4.19376,5.0985,112.4
,602,4.83197,5.0738,112.4
,603,5.49081,5.0498,112.5
,604,6.10627,5.0249,112.5
,605,6.64959,5.0002,112.6
,606,7.07745,4.9754,112.6
,607,7.4928,4.9507,112.7
,608,8.03884,4.9254,112.7
,609,8.68089,4.9014,112.8
,610,9.48597,4.8768,112.8
,611,10.4897,4.8525,112.9
,612,11.562,4.8291,112.9
,613,12.7869,4.8047,113
,614,14.2261,4.7804,113
,,,,
Interval and data points:,7,100,,
Interval data:,Point No.,Normal Force,Gap,Time
,,,,
,,[N],[mm],[s]
,1,16.1376,4.7458,113.2
,2,15.8018,4.7456,113.3
,3,15.6043,4.7455,113.4
,4,15.4728,4.7454,113.5
,5,15.3661,4.7453,113.6
,6,15.2774,4.7453,113.7
,7,15.1991,4.7452,113.8
,8,15.1383,4.7452,113.9
,9,15.0804,4.7451,114
,10,15.034,4.7451,114.1
,11,14.9865,4.7451,114.2
,12,14.9406,4.7451,114.3
,13,14.9056,4.745,114.4
,14,14.8709,4.745,114.5
,15,14.8358,4.745,114.6
,16,14.8077,4.745,114.7
,17,14.7782,4.745,114.8
,18,14.7416,4.7449,114.9
,19,14.7243,4.7449,115
,20,14.7059,4.7449,115.1
,21,14.6813,4.7449,115.2
,22,14.664,4.7449,115.3
,23,14.6399,4.7449,115.4
,24,14.62,4.7449,115.5
,25,14.606,4.7449,115.6
,26,14.5879,4.7449,115.7
,27,14.5668,4.7448,115.8
,28,14.5547,4.7448,115.9
,29,14.5336,4.7448,116
,30,14.5165,4.7448,116.1
,31,14.5062,4.7448,116.2
,32,14.4961,4.7448,116.3
,33,14.4801,4.7448,116.4
,34,14.4664,4.7448,116.5
,35,14.4551,4.7448,116.6
,36,14.4429,4.7448,116.7
,37,14.4315,4.7448,116.8
,38,14.4157,4.7448,116.9
,39,14.4045,4.7447,117
,40,14.3955,4.7447,117.1
,41,14.3867,4.7447,117.2
,42,14.3759,4.7447,117.3
,43,14.362,4.7447,117.4
,44,14.3514,4.7447,117.5
,45,14.3427,4.7447,117.6
,46,14.3338,4.7447,117.7
,47,14.3208,4.7447,117.8
,48,14.3092,4.7447,117.9
,49,14.3013,4.7447,118
,50,14.2938,4.7447,118.1
,51,14.289,4.7447,118.2
,52,14.282,4.7447,118.3
,53,14.2751,4.7447,118.4
,54,14.2661,4.7447,118.5
,55,14.2581,4.7447,118.6
,56,14.2487,4.7447,118.7
,57,14.2429,4.7447,118.8
,58,14.2371,4.7446,118.9
,59,14.2309,4.7446,119
,60,14.2231,4.7446,119.1
,61,14.2134,4.7446,119.2
,62,14.2066,4.7446,119.3
,63,14.1988,4.7446,119.4
,64,14.1921,4.7446,119.5
,65,14.1867,4.7446,119.6
,66,14.1809,4.7446,119.7
,67,14.1751,4.7446,119.8
,68,14.1699,4.7446,119.9
,69,14.1625,4.7446,120
,70,14.1555,4.7446,120.1
,71,14.1481,4.7446,120.2
,72,14.144,4.7446,120.3
,73,14.1378,4.7446,120.4
,74,14.1326,4.7446,120.5
,75,14.1266,4.7446,120.6
,76,14.1222,4.7446,120.7
,77,14.1166,4.7446,120.8
,78,14.111,4.7446,120.9
,79,14.1022,4.7446,121
,80,14.0956,4.7446,121.1
,81,14.0889,4.7446,121.2
,82,14.0857,4.7446,121.3
,83,14.0805,4.7446,121.4
,84,14.0771,4.7446,121.5
,85,14.0734,4.7446,121.6
,86,14.0686,4.7445,121.7
,87,14.0649,4.7445,121.8
,88,14.0609,4.7445,121.9
,89,14.0571,4.7445,122
,90,14.0514,4.7445,122.1
,91,14.0464,4.7445,122.2
,92,14.0419,4.7445,122.3
,93,14.0363,4.7445,122.4
,94,14.0315,4.7445,122.5
,95,14.0284,4.7445,122.6
,96,14.0248,4.7445,122.7
,97,14.0202,4.7445,122.8
,98,14.0176,4.7445,122.9
,99,14.0129,4.7445,123
,100,14.0086,4.7445,123.1
,,,,
Interval and data points:,8,20,,
Interval data:,Point No.,Normal Force,Gap,Time
,,,,
,,[N],[mm],[s]
,1  (invalid),,,
,2  (invalid),,,
,3  (invalid),,,
,4,15.2028,4.7452,123.3
,5,14.2418,4.7447,123.3
,6,12.2355,4.7435,123.4
,7,13.0222,4.7439,123.4
,8,15.223,4.7452,123.5
,9,13.9994,4.7445,123.5
,10,11.8987,4.7433,123.6
,11,12.7055,4.7437,123.6
,12,14.752,4.745,123.7
,13,13.7602,4.7444,123.7
,14,11.7158,4.7432,123.8
,15,12.5188,4.7436,123.8
,16,14.4311,4.7448,123.9
,17,13.5608,4.7442,123.9
,18,11.6344,4.7431,124
,19,12.4115,4.7436,124
,20,14.2214,4.7446,124.1
,,,,
Interval and data points:,9,10,,
Interval data:,Point No.,Normal Force,Gap,Time
,,,,
,,[N],[mm],[s]
,1,12.9616,4.7439,125.1
,2,12.8975,4.7439,126.1
,3,12.8595,4.7438,127.1
,4,12.8268,4.7438,128.1
,5,12.7939,4.7438,129.1
,6,12.7738,4.7438,130.1
,7,12.753,4.7438,131.1
,8,12.7314,4.7438,132.1
,9,12.7164,4.7438,133.1
,10,12.6967,4.7437,134.1
,,,,
Interval and data points:,10,612,,
Interval data:,Point No.,Normal Force,Gap,Time
,,,,
,,[N],[mm],[s]
,1,12.633,4.7442,134.1
,2,10.8823,4.7596,134.2
,3,9.1019,4.7827,134.2
,4,7.62122,4.8076,134.3
,5,6.49832,4.832,134.3
,6,5.60878,4.8565,134.4
,7,4.86016,4.881,134.4
,8,4.26281,4.9056,134.5
,9,3.76924,4.9303,134.5
,10,3.33131,4.9551,134.6
,11,2.94444,4.9799,134.6
,12,2.59459,5.0047,134.7
,13,2.28222,5.0295,134.7
,14,1.95382,5.0543,134.8
,15,1.64073,5.0791,134.8
,16,1.35187,5.1039,134.9
,17,1.0866,5.1288,134.9
,18,0.834615,5.1528,135
,19,0.632196,5.1777,135
,20,0.470034,5.2026,135.1
,21,0.330693,5.2275,135.1
,22,0.226053,5.2516,135.2
,23,0.144024,5.2765,135.2
,24,0.0864029,5.3014,135.3
,25,0.0436724,5.3268,135.3
,26,0.0218319,5.3508,135.4
,27,0.00902968,5.376,135.4
,28,0.00366884,5.4011,135.5
,29,-0.00358547,5.4268,135.5
,30,-0.0044868,5.4508,135.6
,31,-0.00519758,5.4767,135.6
,32,-0.00481491,5.5008,135.7
,33,-0.00728198,5.5267,135.7
,34,-0.00910687,5.5517,135.8
,35,-0.00649366,5.5758,135.8
,36,-0.00524552,5.6008,135.9
,37,-0.0083879,5.6267,135.9
,38,-0.00569326,5.6508,136
,39,-0.00479581,5.6758,136
,40,-0.00822657,5.7008,136.1
,41,-0.0094342,5.7267,136.1
,42,-0.00771258,5.7508,136.2
,43,-0.00614295,5.7758,136.2
,44,-0.00891826,5.8008,136.3
,45,-0.0069605,5.8258,136.3
,46,-0.00943965,5.8508,136.4
,47,-0.00630233,5.8758,136.4
,48,-0.00838829,5.9008,136.5
,49,-0.00717249,5.9258,136.5
,50,-0.00859326,5.9508,136.6
,51,-0.00778545,5.9758,136.6
,52,-0.00911466,6.0008,136.7
,53,-0.00620646,6.0258,136.7
,54,-0.011291,6.0508,136.8
,55,-0.00792378,6.0758,136.8
,56,-0.00982895,6.1008,136.9
,57,-0.00662693,6.1258,136.9
,58,-0.0089245,6.1508,137
,59,-0.0081272,6.1758,137
,60,-0.0100043,6.2004,137.1
,61,-0.01296,6.2258,137.1
,62,-0.010468,6.25,137.2
,63,-0.0110366,6.275,137.2
,64,-0.0112345,6.3,137.3
,65,-0.0129468,6.3258,137.3
,66,-0.0121062,6.3496,137.4
,67,-0.0140055,6.3756,137.4
,68,-0.0158004,6.4005,137.5
,69,-0.0115128,6.4246,137.5
,70,-0.0132659,6.4495,137.6
,71,-0.0134273,6.4745,137.6
,72,-0.0134308,6.4996,137.7
,73,-0.0127208,6.5246,137.7
,74,-0.0185804,6.5502,137.8
,75,-0.0156777,6.5745,137.8
,76,-0.01325,6.5996,137.9
,77,-0.0142807,6.6246,137.9
,78,-0.0166067,6.6502,138
,79,-0.0158183,6.6754,138
,80,-0.0199451,6.7005,138.1
,81,-0.0163319,6.7254,138.1
,82,-0.0198874,6.7502,138.2
,83,-0.017884,6.7747,138.2
,84,-0.0165272,6.7996,138.3
,85,-0.0167579,6.8247,138.3
,86,-0.0187456,6.8496,138.4
,87,-0.0196696,6.8747,138.4
,88,-0.0186404,6.8996,138.5
,89,-0.019647,6.9247,138.5
,90,-0.0223685,6.9496,138.6
,91,-0.0226499,6.9747,138.6
,92,-0.0205191,6.9996,138.7
,93,-0.0217045,7.0247,138.7
,94,-0.0227383,7.0497,138.8
,95,-0.0237538,7.0747,138.8
,96,-0.0238049,7.0999,138.9
,97,-0.0200768,7.1256,138.9
,98,-0.0240523,7.1505,139
,99,-0.0214843,7.1756,139
,100,-0.024447,7.2005,139.1
,101,-0.0225532,7.2256,139.1
,102,-0.0247904,7.2496,139.2
,103,-0.0267029,7.2747,139.2
,104,-0.0239674,7.2996,139.3
,105,-0.0257139,7.3246,139.3
,106,-0.0273845,7.3494,139.4
,107,-0.029048,7.3745,139.4
,108,-0.0281218,7.3996,139.5
,109,-0.0281954,7.4246,139.5
,110,-0.0302521,7.4494,139.6
,111,-0.030392,7.4745,139.6
,112,-0.0277921,7.4996,139.7
,113,-0.0302814,7.5246,139.7
,114,-0.0317064,7.5494,139.8
,115,-0.031789,7.5744,139.8
,116,-0.0320073,7.5994,139.9
,117,-0.0310553,7.6244,139.9
,118,-0.0332846,7.6494,140
,119,-0.0345624,7.6745,140
,120,-0.0342277,7.6996,140.1
,121,-0.0364485,7.7246,140.1
,122,-0.0355865,7.7494,140.2
,123,-0.0377075,7.7745,140.2
,124,-0.0347389,7.7996,140.3
,125,-0.0363861,7.8246,140.3
,126,-0.0369652,7.8494,140.4
,127,-0.0381646,7.8745,140.4
,128,-0.0390835,7.8996,140.5
,129,-0.0397304,7.9246,140.5
,130,-0.0409041,7.9496,140.6
,131,-0.041512,7.9745,140.6
,132,-0.0424461,7.9996,140.7
,133,-0.0428946,8.0247,140.7
,134,-0.0426654,8.0496,140.8
,135,-0.0456048,8.0747,140.8
,136,-0.0449692,8.0992,140.9
,137,-0.0466153,8.1247,140.9
,138,-0.0473338,8.1496,141
,139,-0.0465085,8.1747,141
,140,-0.046263,8.1996,141.1
,141,-0.0497237,8.2246,141.1
,142,-0.0495542,8.2493,141.2
,143,-0.0502272,8.2744,141.2
,144,-0.0492222,8.2988,141.3
,145,-0.0507104,8.3238,141.3
,146,-0.0525914,8.3481,141.4
,147,-0.0532854,8.3731,141.4
,148,-0.0536806,8.3984,141.5
,149,-0.0537063,8.4231,141.5
,150,-0.0559103,8.4481,141.6
,151,-0.0569375,8.4731,141.6
,152,-0.05515,8.4978,141.7
,153,-0.0557809,8.5231,141.7
,154,-0.0561659,8.548,141.8
,155,-0.0591131,8.5728,141.8
,156,-0.0575314,8.5978,141.9
,157,-0.060007,8.623,141.9
,158,-0.0593224,8.648,142
,159,-0.0602584,8.6728,142
,160,-0.0603231,8.6981,142.1
,161,-0.0614068,8.723,142.1
,162,-0.0632566,8.7481,142.2
,163,-0.0640313,8.7731,142.2
,164,-0.0644471,8.7981,142.3
,165,-0.0630493,8.8231,142.3
,166,-0.0644872,8.8481,142.4
,167,-0.0648079,8.8731,142.4
,168,-0.0655475,8.8981,142.5
,169,-0.0662318,8.9231,142.5
,170,-0.0657513,8.9481,142.6
,171,-0.0670887,8.9731,142.6
,172,-0.0659886,8.9981,142.7
,173,-0.0658631,9.0231,142.7
,174,-0.0660549,9.0481,142.8
,175,-0.0679534,9.0731,142.8
,176,-0.0665993,9.0981,142.9
,177,-0.0678303,9.1231,142.9
,178,-0.0685188,9.1481,143
,179,-0.069661,9.1731,143
,180,-0.0704275,9.1981,143.1
,181,-0.069972,9.2231,143.1
,182,-0.0700951,9.248,143.2
,183,-0.0726502,9.2728,143.2
,184,-0.072402,9.2978,143.3
,185,-0.0727161,9.3231,143.3
,186,-0.0713709,9.3472,143.4
,187,-0.0730072,9.3715,143.4
,188,-0.0731849,9.3966,143.5
,189,-0.0723502,9.4215,143.5
,190,-0.073061,9.4463,143.6
,191,-0.0744439,9.4712,143.6
,192,-0.0736081,9.4962,143.7
,193,-0.0744385,9.5212,143.7
,194,-0.0744478,9.5463,143.8
,195,-0.0774336,9.5712,143.8
,196,-0.0769235,9.5962,143.9
,197,-0.0769075,9.6215,143.9
,198,-0.0757026,9.6462,144
,199,-0.0777703,9.6712,144
,200,-0.0765661,9.6962,144.1
,201,-0.0762415,9.7212,144.1
,202,-0.0770112,9.7462,144.2
,203,-0.0795753,9.7712,144.2
,204,-0.0781295,9.7962,144.3
,205,-0.0809197,9.8212,144.3
,206,-0.0809711,9.8462,144.4
,207,-0.0811114,9.8712,144.4
,208,-0.0793002,9.8962,144.5
,209,-0.0807443,9.9212,144.5
,210,-0.0804439,9.9462,144.6
,211,-0.0843309,9.9712,144.6
,212,-0.0831459,9.9962,144.7
,213,-0.0833801,10.0212,144.7
,214,-0.0810034,10.0463,144.8
,215,-0.0765272,10.0712,144.8
,216,-0.076535,10.0962,144.9
,217,-0.0767863,10.1212,144.9
,218,-0.0759738,10.1462,145
,219,-0.0794178,10.1712,145
,220,-0.0776783,10.1962,145.1
,221,-0.0788306,10.2212,145.1
,222,-0.0784097,10.2462,145.2
,223,-0.0825711,10.2709,145.2
,224,-0.0818541,10.2959,145.3
,225,-0.0794802,10.3211,145.3
,226,-0.0812119,10.3456,145.4
,227,-0.0834588,10.3706,145.4
,228,-0.0829554,10.3952,145.5
,229,-0.0835769,10.4197,145.5
,230,-0.0849252,10.4447,145.6
,231,-0.0867602,10.4697,145.6
,232,-0.084995,10.4947,145.7
,233,-0.0872987,10.5197,145.7
,234,-0.0850012,10.5447,145.8
,235,-0.0874765,10.5697,145.8
,236,-0.0911593,10.5947,145.9
,237,-0.0914224,10.6196,145.9
,238,-0.0923923,10.6447,146
,239,-0.091192,10.6695,146
,240,-0.0936073,10.6945,146.1
,241,-0.0907229,10.7196,146.1
,242,-0.0932157,10.7447,146.2
,243,-0.0929791,10.7695,146.2
,244,-0.092017,10.7945,146.3
,245,-0.0933263,10.8197,146.3
,246,-0.0911742,10.8447,146.4
,247,-0.0941844,10.8695,146.4
,248,-0.0962731,10.8945,146.5
,249,-0.0952607,10.9197,146.5
,250,-0.0824901,10.9447,146.6
,251,-0.0825388,10.9695,146.6
,252,-0.0818775,10.9945,146.7
,253,-0.0810109,11.0193,146.7
,254,-0.0814648,11.0445,146.8
,255,-0.0790909,11.0693,146.8
,256,-0.0800511,11.0941,146.9
,257,-0.0802315,11.1191,146.9
,258,-0.0790441,11.1441,147
,259,-0.0799634,11.1691,147
,260,-0.0805502,11.1941,147.1
,261,-0.077529,11.2191,147.1
,262,-0.0700168,11.2441,147.2
,263,-0.0651438,11.2691,147.2
,264,-0.0633739,11.2941,147.3
,265,-0.0654926,11.3191,147.3
,266,-0.0645347,11.3441,147.4
,267,-0.0635894,11.3689,147.4
,268,-0.062794,11.3935,147.5
,269,-0.0547389,11.4187,147.5
,270,-0.048612,11.4435,147.6
,271,-0.0510307,11.4681,147.6
,272,-0.048435,11.4927,147.7
,273,-0.0505382,11.5177,147.7
,274,-0.0393933,11.5429,147.8
,275,-0.0128451,11.5677,147.8
,276,-0.013216,11.5927,147.9
,277,-0.0121281,11.6177,147.9
,278,-0.012464,11.6427,148
,279,-0.0125193,11.6679,148
,280,-0.0121324,11.6927,148.1
,281,-0.0116679,11.7177,148.1
,282,-0.01127,11.7427,148.2
,283,-0.0118997,11.7677,148.2
,284,-0.0105078,11.7927,148.3
,285,-0.0120949,11.8177,148.3
,286,-0.0121526,11.8427,148.4
,287,-0.0124184,11.8677,148.4
,288,-0.0133415,11.8927,148.5
,289,-0.0115763,11.9177,148.5
,290,-0.0113892,11.9427,148.6
,291,-0.010507,11.9677,148.6
,292,-0.0118888,11.9927,148.7
,293,-0.0103234,12.0177,148.7
,294,-0.0120661,12.0427,148.8
,295,-0.0105654,12.0677,148.8
,296,-0.0118787,12.0927,148.9
,297,-0.0114804,12.1174,148.9
,298,-0.0127387,12.1423,149
,299,-0.0101325,12.1673,149
,300,-0.011406,12.1921,149.1
,301,-0.0114605,12.2171,149.1
,302,-0.0117321,12.2421,149.2
,303,-0.011381,12.2671,149.2
,304,-0.0117555,12.2921,149.3
,305,-0.0102042,12.3171,149.3
,306,-0.0112996,12.3421,149.4
,307,-0.00753879,12.3671,149.4
,308,-0.0109937,12.3921,149.5
,309,-0.010544,12.4168,149.5
,310,-0.0116823,12.4417,149.6
,311,-0.00928183,12.4667,149.6
,312,-0.0100526,12.491,149.7
,313,-0.00893228,12.5156,149.7
,314,-0.00978374,12.5406,149.8
,315,-0.0088863,12.5656,149.8
,316,-0.0114173,12.591,149.9
,317,-0.00895138,12.6156,149.9
,318,-0.0108616,12.6406,150
,319,-0.00876667,12.6659,150
,320,-0.0102829,12.6906,150.1
,321,-0.00667058,12.7156,150.1
,322,-0.00770947,12.7406,150.2
,323,-0.00532655,12.7659,150.2
,324,-0.00954174,12.7906,150.3
,325,-0.00570689,12.8156,150.3
,326,-0.00800874,12.8406,150.4
,327,-0.00571935,12.8656,150.4
,328,-0.00919337,12.8906,150.5
,329,-0.00583666,12.9156,150.5
,330,-0.00686152,12.9406,150.6
,331,-0.00593408,12.9656,150.6
,332,-0.00874484,12.9906,150.7
,333,-0.00569443,13.0156,150.7
,334,-0.00707429,13.0406,150.8
,335,-0.00396657,13.0656,150.8
,336,-0.00595396,13.0906,150.9
,337,-0.00526421,13.1156,150.9
,338,-0.00621075,13.1406,151
,339,-0.0042943,13.1656,151
,340,-0.00687321,13.1906,151.1
,341,-0.00488389,13.2156,151.1
,342,-0.00430483,13.2406,151.2
,343,-0.00243631,13.2656,151.2
,344,-0.00679605,13.2906,151.3
,345,-0.00440497,13.3154,151.3
,346,-0.00581016,13.3403,151.4
,347,-0.000665973,13.3653,151.4
,348,-0.00629921,13.39,151.5
,349,-0.00431223,13.415,151.5
,350,-0.00524746,13.44,151.6
,351,-0.00510483,13.465,151.6
,352,-0.00518238,13.49,151.7
,353,-0.0053289,13.515,151.7
,354,-0.00609229,13.5392,151.8
,355,-0.00431613,13.5637,151.8
,356,-0.006088,13.5887,151.9
,357,-0.0039128,13.6137,151.9
,358,-0.0047549,13.6387,152
,359,-0.00285716,13.6637,152
,360,-0.0058277,13.6887,152.1
,361,-0.00561999,13.7137,152.1
,362,-0.00488973,13.7387,152.2
,363,-0.00473698,13.7637,152.2
,364,-0.00718029,13.7887,152.3
,365,-0.00726172,13.8137,152.3
,366,-0.00552452,13.8387,152.4
,367,-0.00494195,13.8637,152.4
,368,-0.00598863,13.8887,152.5
,369,-0.00674423,13.9137,152.5
,370,-0.00696517,13.9387,152.6
,371,-0.00580704,13.9637,152.6
,372,-0.00733615,13.9887,152.7
,373,-0.00567416,14.0137,152.7
,374,-0.00532033,14.0387,152.8
,375,-0.010876,14.0625,152.8
,376,-0.0120447,14.0875,152.9
,377,-0.0110109,14.1125,152.9
,378,-0.0108678,14.1375,153
,379,-0.00987103,14.1625,153
,380,-0.00776363,14.1887,153.1
,381,-0.0124562,14.2125,153.1
,382,-0.0132846,14.2375,153.2
,383,-0.0109384,14.2625,153.2
,384,-0.0113709,14.2887,153.3
,385,-0.0133279,14.3125,153.3
,386,-0.0116429,14.3375,153.4
,387,-0.0104516,14.3621,153.4
,388,-0.0113584,14.387,153.5
,389,-0.0133517,14.4119,153.5
,390,-0.01216,14.4371,153.6
